Model,Horizon,Threshold,Samples,Positive rate,Predicted positive rate,Accuracy,Precision,Recall,F1,ROC-AUC,PR-AUC,True negatives,False positives,False negatives,True positives,F2
Calibrated Logistic,20,0.75,3062,0.10287393860222077,0.09046374918354017,0.9797517962116263,0.9566787003610109,0.8412698412698413,0.8952702702702703,0.9972553030434356,0.9764091058349069,2735,12,50,265,0.8620689655172415
Calibrated Logistic,20,0.76,3062,0.10287393860222077,0.08883082952318747,0.9787720444154148,0.9595588235294118,0.8285714285714286,0.889267461669506,0.9972553030434356,0.9764091058349069,2736,11,54,261,0.8518276762402089
Calibrated Logistic,20,0.77,3062,0.10287393860222077,0.08785107772697583,0.9777922926192031,0.9591078066914498,0.819047619047619,0.8835616438356164,0.9972553030434356,0.9764091058349069,2736,11,57,258,0.8436886854153042
Calibrated Logistic,20,0.78,3062,0.10287393860222077,0.08752449379490529,0.9774657086871326,0.9589552238805971,0.8158730158730159,0.8816466552315609,0.9972553030434356,0.9764091058349069,2736,11,58,257,0.8409685863874344
Calibrated Logistic,20,0.79,3062,0.10287393860222077,0.08654474199869366,0.976485956890921,0.9584905660377359,0.8063492063492064,0.8758620689655172,0.9972553030434356,0.9764091058349069,2736,11,61,254,0.8327868852459017
Calibrated Logistic,20,0.8,3062,0.10287393860222077,0.08621815806662313,0.9761593729588505,0.9583333333333334,0.8031746031746032,0.8739205526770294,0.9972553030434356,0.9764091058349069,2736,11,62,253,0.8300524934383202
Calibrated Logistic,20,0.81,3062,0.10287393860222077,0.0852384062704115,0.976485956890921,0.9655172413793104,0.8,0.875,0.9972553030434356,0.9764091058349069,2738,9,63,252,0.8284023668639053
Calibrated Logistic,20,0.82,3062,0.10287393860222077,0.08458523840627041,0.9758327890267798,0.9652509652509652,0.7936507936507936,0.8710801393728222,0.9972553030434356,0.9764091058349069,2738,9,65,250,0.8229098090849242
Calibrated Logistic,20,0.83,3062,0.10287393860222077,0.08197256694970607,0.9732201175702155,0.9641434262948207,0.7682539682539683,0.8551236749116607,0.9972553030434356,0.9764091058349069,2738,9,73,242,0.8007941760423561
Calibrated Logistic,20,0.84,3062,0.10287393860222077,0.08099281515349445,0.972893533638145,0.967741935483871,0.7619047619047619,0.8525754884547069,0.9972553030434356,0.9764091058349069,2739,8,75,240,0.7957559681697612
Calibrated Logistic,20,0.85,3062,0.10287393860222077,0.08001306335728282,0.9719137818419333,0.9673469387755103,0.7523809523809524,0.8464285714285714,0.9972553030434356,0.9764091058349069,2739,8,78,237,0.787375415282392
Calibrated Logistic,20,0.86,3062,0.10287393860222077,0.07707380796864795,0.9702808621815807,0.9745762711864406,0.7301587301587301,0.8348457350272233,0.9972553030434356,0.9764091058349069,2741,6,85,230,0.7687165775401069
Calibrated Logistic,20,0.87,3062,0.10287393860222077,0.07511430437622468,0.9689745264532985,0.9782608695652174,0.7142857142857143,0.8256880733944955,0.9972553030434356,0.9764091058349069,2742,5,90,225,0.7550335570469799
Calibrated Logistic,20,0.88,3062,0.10287393860222077,0.07348138471587198,0.9673416067929458,0.9777777777777777,0.6984126984126984,0.8148148148148148,0.9972553030434356,0.9764091058349069,2742,5,95,220,0.7407407407407407
Calibrated Logistic,20,0.89,3062,0.10287393860222077,0.07250163291966036,0.9663618549967342,0.9774774774774775,0.6888888888888889,0.8081936685288641,0.9972553030434356,0.9764091058349069,2742,5,98,217,0.7321187584345479
Calibrated Logistic,20,0.9,3062,0.10287393860222077,0.07119529719137818,0.965055519268452,0.9770642201834863,0.6761904761904762,0.799249530956848,0.9972553030434356,0.9764091058349069,2742,5,102,213,0.7205683355886332
Calibrated Logistic,20,0.91,3062,0.10287393860222077,0.0705421293272371,0.9644023514043109,0.9768518518518519,0.6698412698412698,0.7947269303201506,0.9972553030434356,0.9764091058349069,2742,5,104,211,0.7147696476964769
Calibrated Logistic,20,0.92,3062,0.10287393860222077,0.0689092096668844,0.9634225996080993,0.981042654028436,0.6571428571428571,0.7870722433460076,0.9972553030434356,0.9764091058349069,2743,4,108,207,0.7036029911624745
Calibrated Logistic,20,0.93,3062,0.10287393860222077,0.06564337034617897,0.961463096015676,0.9900497512437811,0.6317460317460317,0.7713178294573644,0.9972553030434356,0.9764091058349069,2745,2,116,199,0.6810403832991101
Calibrated Logistic,20,0.94,3062,0.10287393860222077,0.06270411495754409,0.9591770084911823,0.9947916666666666,0.6063492063492063,0.7534516765285996,0.9972553030434356,0.9764091058349069,2746,1,124,191,0.6577134986225894
Calibrated Logistic,20,0.95,3062,0.10287393860222077,0.05943827563683867,0.9565643370346179,1.0,0.5777777777777777,0.7323943661971831,0.9972553030434356,0.9764091058349069,2747,0,133,182,0.6310679611650485
Calibrated Logistic,30,0.05,3062,0.1518615284128021,0.2521227955584585,0.8997387328543436,0.6023316062176166,1.0,0.751818916734034,0.9943143660385638,0.9702651070215201,2290,307,0,465,0.8833586626139818
Calibrated Logistic,30,0.06,3062,0.1518615284128021,0.24167210973220118,0.9101894186806009,0.6283783783783784,1.0,0.7717842323651453,0.9943143660385638,0.9702651070215201,2322,275,0,465,0.8942307692307693
Calibrated Logistic,30,0.07,3062,0.1518615284128021,0.2357935989549314,0.9160679294578706,0.6440443213296398,1.0,0.7834877843302444,0.9943143660385638,0.9702651070215201,2340,257,0,465,0.9004647560030984
Calibrated Logistic,30,0.08,3062,0.1518615284128021,0.22991508817766165,0.9219464402351404,0.6605113636363636,1.0,0.795551753635586,0.9943143660385638,0.9702651070215201,2358,239,0,465,0.9067862714508581
Calibrated Logistic,30,0.09,3062,0.1518615284128021,0.22664924885695623,0.9252122795558458,0.670028818443804,1.0,0.8024158757549612,0.9943143660385638,0.9702651070215201,2368,229,0,465,0.9103367267032106
Calibrated Logistic,30,0.1,3062,0.1518615284128021,0.22338340953625083,0.9278249510124101,0.6783625730994152,0.9978494623655914,0.8076588337684943,0.9943143660385638,0.9702651070215201,2377,220,1,464,0.911949685534591
Calibrated Logistic,30,0.11,3062,0.1518615284128021,0.21913781841933377,0.9320705421293273,0.6915052160953801,0.9978494623655914,0.8169014084507042,0.9943143660385638,0.9702651070215201,2390,207,1,464,0.916633741604109
Calibrated Logistic,30,0.12,3062,0.1518615284128021,0.2155453951665578,0.9356629653821033,0.703030303030303,0.9978494623655914,0.8248888888888889,0.9943143660385638,0.9702651070215201,2401,196,1,464,0.9206349206349207
Calibrated Logistic,30,0.13,3062,0.1518615284128021,0.21260613977792292,0.937949052906597,0.7112135176651305,0.9956989247311828,0.8297491039426523,0.9943143660385638,0.9702651070215201,2409,188,2,463,0.9219434488251693
Calibrated Logistic,30,0.14,3062,0.1518615284128021,0.21064663618549967,0.9399085564990203,0.7178294573643411,0.9956989247311828,0.8342342342342343,0.9943143660385638,0.9702651070215201,2415,182,2,463,0.9241516966067865
Calibrated Logistic,30,0.15,3062,0.1518615284128021,0.20868713259307642,0.9418680600914435,0.7245696400625978,0.9956989247311828,0.8387681159420289,0.9943143660385638,0.9702651070215201,2421,176,2,463,0.9263705482192878
Calibrated Logistic,30,0.16,3062,0.1518615284128021,0.205421293272371,0.9451338994121489,0.7360890302066773,0.9956989247311828,0.8464351005484461,0.9943143660385638,0.9702651070215201,2431,166,2,463,0.9300924065889916
Calibrated Logistic,30,0.17,3062,0.1518615284128021,0.20411495754408884,0.9464402351404311,0.7408,0.9956989247311828,0.8495412844036697,0.9943143660385638,0.9702651070215201,2435,162,2,463,0.9315895372233401
Calibrated Logistic,30,0.18,3062,0.1518615284128021,0.20215545395166556,0.9477465708687133,0.7463651050080775,0.9935483870967742,0.8523985239852399,0.9943143660385638,0.9702651070215201,2440,157,3,462,0.9318273497377975
Calibrated Logistic,30,0.19,3062,0.1518615284128021,0.20019595035924231,0.9490529065969955,0.7520391517128875,0.9913978494623656,0.8552875695732839,0.9943143660385638,0.9702651070215201,2445,152,4,461,0.9320663162151235
Calibrated Logistic,30,0.2,3062,0.1518615284128021,0.19856303069888961,0.949379490529066,0.7549342105263158,0.9870967741935484,0.8555452003727866,0.9943143660385638,0.9702651070215201,2448,149,6,459,0.9299027552674232
Calibrated Logistic,30,0.21,3062,0.1518615284128021,0.19660352710646636,0.9513389941214893,0.7624584717607974,0.9870967741935484,0.8603561387066542,0.9943143660385638,0.9702651070215201,2454,143,6,459,0.9321689683184401
Calibrated Logistic,30,0.22,3062,0.1518615284128021,0.19562377531025474,0.9516655780535598,0.7646076794657763,0.9849462365591398,0.8609022556390977,0.9943143660385638,0.9702651070215201,2456,141,7,458,0.931272875152501
Calibrated Logistic,30,0.23,3062,0.1518615284128021,0.19431743958197256,0.9523187459177008,0.7680672268907563,0.9827956989247312,0.8622641509433963,0.9943143660385638,0.9702651070215201,2459,138,8,457,0.930753564154786
Calibrated Logistic,30,0.24,3062,0.1518615284128021,0.1923579359895493,0.9542782495101241,0.7758913412563667,0.9827956989247312,0.8671726755218216,0.9943143660385638,0.9702651070215201,2465,132,8,457,0.9330338913842384
Calibrated Logistic,30,0.25,3062,0.1518615284128021,0.19137818419333769,0.9552580013063358,0.7798634812286689,0.9827956989247312,0.8696479543292103,0.9943143660385638,0.9702651070215201,2468,129,8,457,0.9341782502044155
Calibrated Logistic,30,0.26,3062,0.1518615284128021,0.19039843239712606,0.9562377531025473,0.7838765008576329,0.9827956989247312,0.8721374045801527,0.9943143660385638,0.9702651070215201,2471,126,8,457,0.9353254195661074
Calibrated Logistic,30,0.27,3062,0.1518615284128021,0.18941868060091444,0.957217504898759,0.7879310344827586,0.9827956989247312,0.8746411483253589,0.9943143660385638,0.9702651070215201,2474,123,8,457,0.9364754098360656
Calibrated Logistic,30,0.28,3062,0.1518615284128021,0.18811234487263226,0.957217504898759,0.7899305555555556,0.978494623655914,0.8741594620557157,0.9943143660385638,0.9702651070215201,2476,121,10,455,0.9339080459770115
Calibrated Logistic,30,0.29,3062,0.1518615284128021,0.1868060091443501,0.9578706727629,0.7937062937062938,0.9763440860215054,0.875602700096432,0.9943143660385638,0.9702651070215201,2479,118,11,454,0.9333881578947368
Calibrated Logistic,30,0.3,3062,0.1518615284128021,0.18484650555192683,0.9585238406270411,0.7985865724381626,0.9720430107526882,0.8768186226964112,0.9943143660385638,0.9702651070215201,2483,114,13,452,0.9315746084089035
Calibrated Logistic,30,0.31,3062,0.1518615284128021,0.18256041802743306,0.9595035924232528,0.8050089445438283,0.967741935483871,0.87890625,0.9943143660385638,0.9702651070215201,2488,109,15,450,0.930136420008268
Calibrated Logistic,30,0.32,3062,0.1518615284128021,0.18190725016329196,0.9601567602873938,0.8078994614003591,0.967741935483871,0.8806262230919765,0.9943143660385638,0.9702651070215201,2490,107,15,450,0.9309060819197355
Calibrated Logistic,30,0.33,3062,0.1518615284128021,0.18125408229915088,0.960809928151535,0.8108108108108109,0.967741935483871,0.8823529411764706,0.9943143660385638,0.9702651070215201,2492,105,15,450,0.9316770186335405
Calibrated Logistic,30,0.34,3062,0.1518615284128021,0.18027433050293926,0.9611365120836055,0.8134057971014492,0.9655913978494624,0.8829891838741396,0.9943143660385638,0.9702651070215201,2494,103,16,449,0.9307628524046433
Calibrated Logistic,30,0.35,3062,0.1518615284128021,0.17864141084258656,0.9621162638798171,0.8190127970749543,0.9634408602150538,0.8853754940711462,0.9943143660385638,0.9702651070215201,2498,99,17,448,0.9306190278354798
Calibrated Logistic,30,0.36,3062,0.1518615284128021,0.17864141084258656,0.9621162638798171,0.8190127970749543,0.9634408602150538,0.8853754940711462,0.9943143660385638,0.9702651070215201,2498,99,17,448,0.9306190278354798
Calibrated Logistic,30,0.37,3062,0.1518615284128021,0.17864141084258656,0.9621162638798171,0.8190127970749543,0.9634408602150538,0.8853754940711462,0.9943143660385638,0.9702651070215201,2498,99,17,448,0.9306190278354798
Calibrated Logistic,30,0.38,3062,0.1518615284128021,0.17766165904637493,0.9617896799477466,0.8198529411764706,0.9591397849462365,0.8840436075322101,0.9943143660385638,0.9702651070215201,2499,98,19,446,0.9276206322795343
Calibrated Logistic,30,0.39,3062,0.1518615284128021,0.17668190725016328,0.9627694317439582,0.8243992606284658,0.9591397849462365,0.8866799204771372,0.9943143660385638,0.9702651070215201,2502,95,19,446,0.9287796751353603
Calibrated Logistic,30,0.4,3062,0.1518615284128021,0.17635532331809275,0.9630960156760288,0.825925925925926,0.9591397849462365,0.8875621890547264,0.9943143660385638,0.9702651070215201,2503,94,19,446,0.9291666666666667
Calibrated Logistic,30,0.41,3062,0.1518615284128021,0.1743958197256695,0.9637491835401698,0.8314606741573034,0.9548387096774194,0.8888888888888888,0.9943143660385638,0.9702651070215201,2507,90,21,444,0.9273182957393483
Calibrated Logistic,30,0.42,3062,0.1518615284128021,0.17406923579359895,0.9640757674722403,0.8330206378986866,0.9548387096774194,0.8897795591182365,0.9943143660385638,0.9702651070215201,2508,89,21,444,0.9277058086084411
Calibrated Logistic,30,0.43,3062,0.1518615284128021,0.17276290006531678,0.9640757674722403,0.8355387523629489,0.9505376344086022,0.8893360160965795,0.9943143660385638,0.9702651070215201,2510,87,23,442,0.9250732524068648
Calibrated Logistic,30,0.44,3062,0.1518615284128021,0.1721097322011757,0.9640757674722403,0.8368121442125237,0.9483870967741935,0.8891129032258065,0.9943143660385638,0.9702651070215201,2511,86,24,441,0.9237536656891494
Calibrated Logistic,30,0.45,3062,0.1518615284128021,0.17145656433703463,0.9640757674722403,0.8380952380952381,0.946236559139785,0.8888888888888888,0.9943143660385638,0.9702651070215201,2512,85,25,440,0.9224318658280924
Calibrated Logistic,30,0.46,3062,0.1518615284128021,0.17015022860875245,0.9634225996080993,0.8387715930902111,0.9397849462365592,0.8864097363083164,0.9943143660385638,0.9702651070215201,2513,84,28,437,0.9176816463670727
Calibrated Logistic,30,0.47,3062,0.1518615284128021,0.16949706074461138,0.9634225996080993,0.8400770712909441,0.9376344086021505,0.8861788617886179,0.9943143660385638,0.9702651070215201,2514,83,29,436,0.9163514081546869
Calibrated Logistic,30,0.48,3062,0.1518615284128021,0.16917047681254083,0.9637491835401698,0.8416988416988417,0.9376344086021505,0.8870803662258393,0.9943143660385638,0.9702651070215201,2515,82,29,436,0.9167367535744322
Calibrated Logistic,30,0.49,3062,0.1518615284128021,0.16851730894839975,0.9637491835401698,0.8430232558139535,0.9354838709677419,0.8868501529051988,0.9943143660385638,0.9702651070215201,2516,81,30,435,0.9154040404040403
Calibrated Logistic,30,0.5,3062,0.1518615284128021,0.16786414108425865,0.9637491835401698,0.8443579766536965,0.9333333333333333,0.8866189989785496,0.9943143660385638,0.9702651070215201,2517,80,31,434,0.9140690817186184
Calibrated Logistic,30,0.51,3062,0.1518615284128021,0.16721097322011758,0.9637491835401698,0.845703125,0.9311827956989247,0.8863868986693961,0.9943143660385638,0.9702651070215201,2518,79,32,433,0.9127318718381112
Calibrated Logistic,30,0.52,3062,0.1518615284128021,0.16525146962769433,0.9657086871325931,0.8557312252964426,0.9311827956989247,0.8918640576725025,0.9943143660385638,0.9702651070215201,2524,73,32,433,0.9150464919695689
Calibrated Logistic,30,0.53,3062,0.1518615284128021,0.16394513389941215,0.9663618549967342,0.8605577689243028,0.9290322580645162,0.8934850051706308,0.9943143660385638,0.9702651070215201,2527,70,33,432,0.9144792548687553
Calibrated Logistic,30,0.54,3062,0.1518615284128021,0.1636185499673416,0.9660352710646636,0.8602794411177644,0.9268817204301075,0.8923395445134575,0.9943143660385638,0.9702651070215201,2527,70,34,431,0.9127488352393053
Calibrated Logistic,30,0.55,3062,0.1518615284128021,0.16231221423905945,0.9666884389288047,0.8651911468812877,0.9247311827956989,0.893970893970894,0.9943143660385638,0.9702651070215201,2530,67,35,430,0.9121764955451847
Calibrated Logistic,30,0.56,3062,0.1518615284128021,0.16165904637491835,0.9673416067929458,0.8686868686868687,0.9247311827956989,0.8958333333333334,0.9943143660385638,0.9702651070215201,2532,65,35,430,0.9129511677282378
Calibrated Logistic,30,0.57,3062,0.1518615284128021,0.1603527106466362,0.9673416067929458,0.8716904276985743,0.9204301075268817,0.895397489539749,0.9943143660385638,0.9702651070215201,2534,63,37,428,0.9102509570395576
Calibrated Logistic,30,0.58,3062,0.1518615284128021,0.15839320705421292,0.9679947746570868,0.8783505154639175,0.9161290322580645,0.8968421052631579,0.9943143660385638,0.9702651070215201,2538,59,39,426,0.9083155650319832
Calibrated Logistic,30,0.59,3062,0.1518615284128021,0.1580666231221424,0.9683213585891575,0.8801652892561983,0.9161290322580645,0.8977871443624869,0.9943143660385638,0.9702651070215201,2539,58,39,426,0.9087030716723549
Calibrated Logistic,30,0.6,3062,0.1518615284128021,0.1574134552580013,0.9683213585891575,0.8817427385892116,0.9139784946236559,0.8975712777191129,0.9943143660385638,0.9702651070215201,2540,57,40,425,0.9073441502988899
Calibrated Logistic,30,0.61,3062,0.1518615284128021,0.1557805355976486,0.969301110385369,0.8888888888888888,0.9118279569892473,0.9002123142250531,0.9943143660385638,0.9702651070215201,2544,53,41,424,0.9071459135643989
Calibrated Logistic,30,0.62,3062,0.1518615284128021,0.1534944480731548,0.9683213585891575,0.8914893617021277,0.9010752688172043,0.8962566844919786,0.9943143660385638,0.9702651070215201,2546,51,46,419,0.8991416309012876
Calibrated Logistic,30,0.63,3062,0.1518615284128021,0.15218811234487264,0.9670150228608753,0.8905579399141631,0.8924731182795699,0.8915145005370569,0.9943143660385638,0.9702651070215201,2546,51,50,415,0.8920894239036974
Calibrated Logistic,30,0.64,3062,0.1518615284128021,0.1518615284128021,0.9666884389288047,0.8903225806451613,0.8903225806451613,0.8903225806451613,0.9943143660385638,0.9702651070215201,2546,51,51,414,0.8903225806451613
Calibrated Logistic,30,0.65,3062,0.1518615284128021,0.15088177661659047,0.9657086871325931,0.8896103896103896,0.8838709677419355,0.8867313915857605,0.9943143660385638,0.9702651070215201,2546,51,54,411,0.8850129198966409
Calibrated Logistic,30,0.66,3062,0.1518615284128021,0.1495754408883083,0.965055519268452,0.8908296943231441,0.8774193548387097,0.8840736728060672,0.9943143660385638,0.9702651070215201,2547,50,57,408,0.8800690250215705
Calibrated Logistic,30,0.67,3062,0.1518615284128021,0.14826910516002612,0.965055519268452,0.8942731277533039,0.8731182795698925,0.8835690968443961,0.9943143660385638,0.9702651070215201,2549,48,59,406,0.877268798617113
Calibrated Logistic,30,0.68,3062,0.1518615284128021,0.14630960156760286,0.9644023514043109,0.8973214285714286,0.864516129032258,0.8806133625410734,0.9943143660385638,0.9702651070215201,2551,46,63,402,0.8708838821490469
Calibrated Logistic,30,0.69,3062,0.1518615284128021,0.14435009797517961,0.9644023514043109,0.9027149321266968,0.8580645161290322,0.8798235942668137,0.9943143660385638,0.9702651070215201,2554,43,66,399,0.866637706342311
Calibrated Logistic,30,0.7,3062,0.1518615284128021,0.14271717831482691,0.9647289353363815,0.9084668192219679,0.853763440860215,0.8802660753880266,0.9943143660385638,0.9702651070215201,2557,40,68,397,0.8641706573791902
Calibrated Logistic,30,0.71,3062,0.1518615284128021,0.14141084258654474,0.9634225996080993,0.9076212471131639,0.8451612903225807,0.8752783964365256,0.9943143660385638,0.9702651070215201,2557,40,72,393,0.8569559529001308
Calibrated Logistic,30,0.72,3062,0.1518615284128021,0.1394513389941215,0.9621162638798171,0.9086651053864169,0.8344086021505376,0.8699551569506726,0.9943143660385638,0.9702651070215201,2558,39,77,388,0.8482728465238302
Calibrated Logistic,30,0.73,3062,0.1518615284128021,0.1378184193337688,0.9624428478118876,0.9146919431279621,0.8301075268817204,0.8703494926719278,0.9943143660385638,0.9702651070215201,2561,36,79,386,0.845749342681858
Calibrated Logistic,30,0.74,3062,0.1518615284128021,0.13716525146962769,0.9624428478118876,0.9166666666666666,0.8279569892473119,0.8700564971751412,0.9943143660385638,0.9702651070215201,2562,35,80,385,0.8442982456140351
Calibrated Logistic,30,0.75,3062,0.1518615284128021,0.1365120836054866,0.9630960156760288,0.9210526315789473,0.8279569892473119,0.8720271800679502,0.9943143660385638,0.9702651070215201,2564,33,80,385,0.8450395083406496
Calibrated Logistic,30,0.76,3062,0.1518615284128021,0.1348791639451339,0.9647289353363815,0.9322033898305084,0.8279569892473119,0.876993166287016,0.9943143660385638,0.9702651070215201,2569,28,80,385,0.8468983721953366
Calibrated Logistic,30,0.77,3062,0.1518615284128021,0.1338994121489223,0.9644023514043109,0.9341463414634147,0.8236559139784946,0.8754285714285714,0.9943143660385638,0.9702651070215201,2570,27,82,383,0.8436123348017621
Calibrated Logistic,30,0.78,3062,0.1518615284128021,0.131939908556499,0.965055519268452,0.943069306930693,0.8193548387096774,0.8768699654775605,0.9943143660385638,0.9702651070215201,2574,23,84,381,0.8414310954063603
Calibrated Logistic,30,0.79,3062,0.1518615284128021,0.13063357282821686,0.965055519268452,0.9475,0.8150537634408602,0.8763005780346821,0.9943143660385638,0.9702651070215201,2576,21,86,379,0.8384955752212389
Calibrated Logistic,30,0.8,3062,0.1518615284128021,0.12769431743958198,0.9640757674722403,0.9539641943734015,0.8021505376344086,0.8714953271028038,0.9943143660385638,0.9702651070215201,2579,18,92,373,0.8285206574855619
Calibrated Logistic,30,0.81,3062,0.1518615284128021,0.12606139777922926,0.9630960156760288,0.9559585492227979,0.7935483870967742,0.8672150411280846,0.9943143660385638,0.9702651070215201,2580,17,96,369,0.8214603739982193
Calibrated Logistic,30,0.82,3062,0.1518615284128021,0.12540822991508818,0.9624428478118876,0.9557291666666666,0.789247311827957,0.8645465253239105,0.9943143660385638,0.9702651070215201,2580,17,98,367,0.8177361853832442
Calibrated Logistic,30,0.83,3062,0.1518615284128021,0.12442847811887656,0.9621162638798171,0.958005249343832,0.7849462365591398,0.8628841607565012,0.9943143660385638,0.9702651070215201,2581,16,100,365,0.8143685854529227
Calibrated Logistic,30,0.84,3062,0.1518615284128021,0.12214239059438275,0.9604833442194644,0.9598930481283422,0.7720430107526882,0.8557806912991657,0.9943143660385638,0.9702651070215201,2582,15,106,359,0.8034914950760966
Calibrated Logistic,30,0.85,3062,0.1518615284128021,0.1201828870019595,0.9598301763553233,0.9646739130434783,0.7634408602150538,0.8523409363745498,0.9943143660385638,0.9702651070215201,2584,13,110,355,0.7966786355475762
Calibrated Logistic,30,0.86,3062,0.1518615284128021,0.11887655127367734,0.9591770084911823,0.967032967032967,0.7569892473118279,0.8492159227985525,0.9943143660385638,0.9702651070215201,2585,12,113,352,0.79136690647482
Calibrated Logistic,30,0.87,3062,0.1518615284128021,0.11561071195297191,0.9585238406270411,0.9774011299435028,0.7440860215053764,0.8449328449328449,0.9943143660385638,0.9702651070215201,2589,8,119,346,0.7813911472448059
Calibrated Logistic,30,0.88,3062,0.1518615284128021,0.11365120836054866,0.9578706727629,0.9827586206896551,0.7354838709677419,0.8413284132841329,0.9943143660385638,0.9702651070215201,2591,6,123,342,0.7744565217391304
Calibrated Logistic,30,0.89,3062,0.1518615284128021,0.11103853690398433,0.9565643370346179,0.9882352941176471,0.7225806451612903,0.8347826086956521,0.9943143660385638,0.9702651070215201,2593,4,129,336,0.7636363636363636
Calibrated Logistic,30,0.9,3062,0.1518615284128021,0.10809928151534945,0.9542782495101241,0.9909365558912386,0.7053763440860215,0.8241206030150754,0.9943143660385638,0.9702651070215201,2594,3,137,328,0.74851665905979
Calibrated Logistic,30,0.91,3062,0.1518615284128021,0.10679294578706727,0.952971913781842,0.9908256880733946,0.6967741935483871,0.8181818181818182,0.9943143660385638,0.9702651070215201,2594,3,141,324,0.7407407407407408
Calibrated Logistic,30,0.92,3062,0.1518615284128021,0.10581319399085565,0.9519921619856303,0.9907407407407407,0.6903225806451613,0.8136882129277566,0.9943143660385638,0.9702651070215201,2594,3,144,321,0.7348901098901098
Calibrated Logistic,30,0.93,3062,0.1518615284128021,0.1038536903984324,0.950032658393207,0.9905660377358491,0.6774193548387096,0.8045977011494253,0.9943143660385638,0.9702651070215201,2594,3,150,315,0.7231404958677685
Calibrated Logistic,30,0.94,3062,0.1518615284128021,0.10156760287393861,0.9483997387328543,0.9935691318327974,0.6645161290322581,0.7963917525773195,0.9943143660385638,0.9702651070215201,2595,2,156,309,0.7116536158452327
Calibrated Logistic,30,0.95,3062,0.1518615284128021,0.09928151534944481,0.9461136512083606,0.993421052631579,0.6494623655913978,0.7854356306892067,0.9943143660385638,0.9702651070215201,2595,2,163,302,0.6977818853974121
