Threshold 10,Threshold 20,Threshold 30,Total asymmetric cost,Total false positives,Total false negatives,Mean recall,Mean F1
0.7500000000000002,0.5500000000000002,0.2,1062.0,106,83,0.8848608977641236,0.8997212408077063
0.7500000000000002,0.6000000000000002,0.15,1062.0,106,83,0.8848608977641236,0.8997212408077063
0.7500000000000002,0.6000000000000002,0.2,1062.0,106,83,0.8848608977641236,0.8997212408077063
0.7500000000000002,0.45000000000000007,0.03,1063.0,207,70,0.8952039597200888,0.8771682371209685
0.7500000000000002,0.5000000000000001,0.03,1063.0,207,70,0.8952039597200888,0.8771682371209685
0.8500000000000002,0.15,0.06999999999999999,1063.0,206,62,0.8873776164098744,0.8578440760013004
0.8500000000000002,0.2,0.06999999999999999,1063.0,206,62,0.8873776164098744,0.8578440760013004
0.8500000000000002,0.25,0.06999999999999999,1063.0,206,62,0.8873776164098744,0.8578440760013004
0.7000000000000002,0.5500000000000002,0.30000000000000004,1064.0,91,90,0.8850564011854334,0.905059208600356
0.7000000000000002,0.5500000000000002,0.3500000000000001,1064.0,91,90,0.8850564011854334,0.905059208600356
0.7000000000000002,0.6000000000000002,0.30000000000000004,1064.0,91,90,0.8850564011854334,0.905059208600356
0.7000000000000002,0.6000000000000002,0.3500000000000001,1064.0,91,90,0.8850564011854334,0.905059208600356
0.7500000000000002,0.45000000000000007,0.05,1065.0,202,71,0.8944871138419526,0.8780530599998224
0.7500000000000002,0.45000000000000007,0.060000000000000005,1065.0,202,71,0.8944871138419526,0.8780530599998224
0.7500000000000002,0.5000000000000001,0.05,1065.0,202,71,0.8944871138419526,0.8780530599998224
0.7500000000000002,0.5000000000000001,0.060000000000000005,1065.0,202,71,0.8944871138419526,0.8780530599998224
0.7500000000000002,0.45000000000000007,0.04,1067.0,204,71,0.8944871138419526,0.8775577585145894
0.7500000000000002,0.5000000000000001,0.04,1067.0,204,71,0.8944871138419526,0.8775577585145894
0.8500000000000002,0.15,0.15,1067.0,161,69,0.8823596952629211,0.8680342729536704
0.8500000000000002,0.2,0.15,1067.0,161,69,0.8823596952629211,0.8680342729536704
0.8500000000000002,0.2,0.2,1067.0,161,69,0.8823596952629211,0.8680342729536704
0.8500000000000002,0.25,0.15,1067.0,161,69,0.8823596952629211,0.8680342729536704
0.8500000000000002,0.25,0.2,1067.0,161,69,0.8823596952629211,0.8680342729536704
0.8000000000000003,0.40000000000000013,0.01,1070.0,338,54,0.9056804605191703,0.8448414477296833
0.6000000000000002,0.5500000000000002,0.45000000000000007,1071.0,62,102,0.8842743875001938,0.9123752097413204
0.6000000000000002,0.6000000000000002,0.45000000000000007,1071.0,62,102,0.8842743875001938,0.9123752097413204
0.8000000000000003,0.30000000000000004,0.01,1072.0,340,54,0.9056804605191703,0.8439145017011928
0.8000000000000003,0.3500000000000001,0.01,1072.0,340,54,0.9056804605191703,0.8439145017011928
0.8500000000000002,0.08,0.08,1073.0,266,57,0.8926686217008797,0.8361867336162426
0.8500000000000002,0.09,0.08,1073.0,266,57,0.8926686217008797,0.8361867336162426
0.8500000000000002,0.09,0.09,1073.0,266,57,0.8926686217008797,0.8361867336162426
0.8500000000000002,0.09999999999999999,0.08,1073.0,266,57,0.8926686217008797,0.8361867336162426
0.8500000000000002,0.09999999999999999,0.09,1073.0,266,57,0.8926686217008797,0.8361867336162426
0.8500000000000002,0.09999999999999999,0.09999999999999999,1073.0,266,57,0.8926686217008797,0.8361867336162426
0.8000000000000003,0.02,0.01,1074.0,482,40,0.9204952753339851,0.7970814429985045
0.8000000000000003,0.40000000000000013,0.40000000000000013,1074.0,104,88,0.8813077006625395,0.8919786661688954
0.6500000000000002,0.5500000000000002,0.01,1076.0,309,64,0.9076044624431722,0.8609412406602924
0.6500000000000002,0.6000000000000002,0.01,1076.0,309,64,0.9076044624431722,0.8609412406602924
0.8500000000000002,0.06999999999999999,0.06999999999999999,1076.0,269,57,0.8926686217008797,0.8353720226700064
0.8500000000000002,0.08,0.06999999999999999,1076.0,269,57,0.8926686217008797,0.8353720226700064
0.8500000000000002,0.09,0.06999999999999999,1076.0,269,57,0.8926686217008797,0.8353720226700064
0.8500000000000002,0.09999999999999999,0.06999999999999999,1076.0,269,57,0.8926686217008797,0.8353720226700064
0.6500000000000002,0.5500000000000002,0.40000000000000013,1080.0,75,98,0.8832317025865413,0.9080784590995045
0.6500000000000002,0.6000000000000002,0.40000000000000013,1080.0,75,98,0.8832317025865413,0.9080784590995045
0.5000000000000001,0.5000000000000001,0.5000000000000001,1085.0,48,113,0.8839299290912194,0.9157099622907396
0.7000000000000002,0.5500000000000002,0.02,1087.0,268,68,0.9008270105044298,0.8672802494381481
0.7000000000000002,0.6000000000000002,0.02,1087.0,268,68,0.9008270105044298,0.8672802494381481
0.6500000000000002,0.45000000000000007,0.45000000000000007,1088.0,64,102,0.8813883846141911,0.9100781796522162
0.6500000000000002,0.5000000000000001,0.45000000000000007,1088.0,64,102,0.8813883846141911,0.9100781796522162
0.6500000000000002,0.6500000000000002,0.08,1089.0,147,83,0.8892054182376764,0.8898863430771474
0.6500000000000002,0.6500000000000002,0.09,1089.0,147,83,0.8892054182376764,0.8898863430771474
0.6500000000000002,0.6500000000000002,0.09999999999999999,1089.0,147,83,0.8892054182376764,0.8898863430771474
0.7500000000000002,0.5500000000000002,0.03,1090.0,204,73,0.8920293565454855,0.8769122646570703
0.7500000000000002,0.6000000000000002,0.03,1090.0,204,73,0.8920293565454855,0.8769122646570703
0.7500000000000002,0.45000000000000007,0.25,1090.0,94,90,0.8808670421573649,0.9007730566950957
0.7500000000000002,0.5000000000000001,0.25,1090.0,94,90,0.8808670421573649,0.9007730566950957
0.7000000000000002,0.45000000000000007,0.01,1092.0,310,64,0.9047184595571691,0.8595613352506891
0.7000000000000002,0.5000000000000001,0.01,1092.0,310,64,0.9047184595571691,0.8595613352506891
0.7500000000000002,0.5500000000000002,0.05,1092.0,199,74,0.8913125106673494,0.8777970875359241
0.7500000000000002,0.5500000000000002,0.060000000000000005,1092.0,199,74,0.8913125106673494,0.8777970875359241
0.7500000000000002,0.6000000000000002,0.05,1092.0,199,74,0.8913125106673494,0.8777970875359241
0.7500000000000002,0.6000000000000002,0.060000000000000005,1092.0,199,74,0.8913125106673494,0.8777970875359241
0.6500000000000002,0.6500000000000002,0.06999999999999999,1092.0,150,83,0.8892054182376764,0.8890716321309112
0.7500000000000002,0.5500000000000002,0.04,1094.0,201,74,0.8913125106673494,0.8773017860506912
0.7500000000000002,0.6000000000000002,0.04,1094.0,201,74,0.8913125106673494,0.8773017860506912
0.8500000000000002,0.15,0.03,1095.0,259,59,0.8895281540442831,0.8452252968030343
0.8500000000000002,0.2,0.03,1095.0,259,59,0.8895281540442831,0.8452252968030343
0.8500000000000002,0.25,0.03,1095.0,259,59,0.8895281540442831,0.8452252968030343
0.6500000000000002,0.6500000000000002,0.15,1096.0,105,90,0.884187497090723,0.8992618290832812
0.6500000000000002,0.6500000000000002,0.2,1096.0,105,90,0.884187497090723,0.8992618290832812
0.7000000000000002,0.45000000000000007,0.40000000000000013,1096.0,76,98,0.8803456997005384,0.9066985536899012
0.7000000000000002,0.5000000000000001,0.40000000000000013,1096.0,76,98,0.8803456997005384,0.9066985536899012
0.8500000000000002,0.15,0.05,1097.0,254,60,0.888811308166147,0.8461101196818882
0.8500000000000002,0.15,0.060000000000000005,1097.0,254,60,0.888811308166147,0.8461101196818882
0.8500000000000002,0.2,0.05,1097.0,254,60,0.888811308166147,0.8461101196818882
0.8500000000000002,0.2,0.060000000000000005,1097.0,254,60,0.888811308166147,0.8461101196818882
0.8500000000000002,0.25,0.05,1097.0,254,60,0.888811308166147,0.8461101196818882
0.8500000000000002,0.25,0.060000000000000005,1097.0,254,60,0.888811308166147,0.8461101196818882
0.7500000000000002,0.45000000000000007,0.30000000000000004,1097.0,94,91,0.8801501962792285,0.900399639342858
0.7500000000000002,0.45000000000000007,0.3500000000000001,1097.0,94,91,0.8801501962792285,0.900399639342858
0.7500000000000002,0.5000000000000001,0.30000000000000004,1097.0,94,91,0.8801501962792285,0.900399639342858
0.7500000000000002,0.5000000000000001,0.3500000000000001,1097.0,94,91,0.8801501962792285,0.900399639342858
0.8500000000000002,0.15,0.04,1099.0,256,60,0.888811308166147,0.8456148181966552
0.8500000000000002,0.2,0.04,1099.0,256,60,0.888811308166147,0.8456148181966552
0.8500000000000002,0.25,0.04,1099.0,256,60,0.888811308166147,0.8456148181966552
0.8500000000000002,0.05,0.03,1108.0,322,54,0.8948191593352884,0.8227532434717403
0.8500000000000002,0.060000000000000005,0.03,1108.0,322,54,0.8948191593352884,0.8227532434717403
0.8500000000000002,0.06999999999999999,0.03,1108.0,322,54,0.8948191593352884,0.8227532434717403
0.8500000000000002,0.08,0.03,1108.0,322,54,0.8948191593352884,0.8227532434717403
0.8500000000000002,0.09,0.03,1108.0,322,54,0.8948191593352884,0.8227532434717403
0.8500000000000002,0.09999999999999999,0.03,1108.0,322,54,0.8948191593352884,0.8227532434717403
0.8500000000000002,0.05,0.05,1110.0,317,55,0.8941023134571523,0.8236380663505942
0.8500000000000002,0.060000000000000005,0.05,1110.0,317,55,0.8941023134571523,0.8236380663505942
0.8500000000000002,0.060000000000000005,0.060000000000000005,1110.0,317,55,0.8941023134571523,0.8236380663505942
0.8500000000000002,0.06999999999999999,0.05,1110.0,317,55,0.8941023134571523,0.8236380663505942
0.8500000000000002,0.06999999999999999,0.060000000000000005,1110.0,317,55,0.8941023134571523,0.8236380663505942
0.8500000000000002,0.08,0.05,1110.0,317,55,0.8941023134571523,0.8236380663505942
0.8500000000000002,0.08,0.060000000000000005,1110.0,317,55,0.8941023134571523,0.8236380663505942
0.8500000000000002,0.09,0.05,1110.0,317,55,0.8941023134571523,0.8236380663505942
0.8500000000000002,0.09,0.060000000000000005,1110.0,317,55,0.8941023134571523,0.8236380663505942
0.8500000000000002,0.09999999999999999,0.05,1110.0,317,55,0.8941023134571523,0.8236380663505942
0.8500000000000002,0.09999999999999999,0.060000000000000005,1110.0,317,55,0.8941023134571523,0.8236380663505942
0.8000000000000003,0.01,0.01,1112.0,520,40,0.9204952753339851,0.7856026492787569
0.8500000000000002,0.05,0.04,1112.0,319,55,0.8941023134571523,0.8231427648653612
0.8500000000000002,0.060000000000000005,0.04,1112.0,319,55,0.8941023134571523,0.8231427648653612
0.8500000000000002,0.06999999999999999,0.04,1112.0,319,55,0.8941023134571523,0.8231427648653612
0.8500000000000002,0.08,0.04,1112.0,319,55,0.8941023134571523,0.8231427648653612
0.8500000000000002,0.09,0.04,1112.0,319,55,0.8941023134571523,0.8231427648653612
0.8500000000000002,0.09999999999999999,0.04,1112.0,319,55,0.8941023134571523,0.8231427648653612
0.5500000000000002,0.5000000000000001,0.5000000000000001,1114.0,47,115,0.8798895250508153,0.9144121685401156
0.6500000000000002,0.5500000000000002,0.45000000000000007,1115.0,61,105,0.8782137814395878,0.9098222071883179
0.6500000000000002,0.6000000000000002,0.45000000000000007,1115.0,61,105,0.8782137814395878,0.9098222071883179
0.7500000000000002,0.5500000000000002,0.25,1117.0,91,93,0.8776924389827615,0.9005170842311974
0.7500000000000002,0.6000000000000002,0.25,1117.0,91,93,0.8776924389827615,0.9005170842311974
0.8000000000000003,0.45000000000000007,0.08,1118.0,151,79,0.880932209964468,0.8829767657897897
0.8000000000000003,0.45000000000000007,0.09,1118.0,151,79,0.880932209964468,0.8829767657897897
0.8000000000000003,0.45000000000000007,0.09999999999999999,1118.0,151,79,0.880932209964468,0.8829767657897897
0.8000000000000003,0.5000000000000001,0.08,1118.0,151,79,0.880932209964468,0.8829767657897897
0.8000000000000003,0.5000000000000001,0.09,1118.0,151,79,0.880932209964468,0.8829767657897897
0.8000000000000003,0.5000000000000001,0.09999999999999999,1118.0,151,79,0.880932209964468,0.8829767657897897
0.7000000000000002,0.5500000000000002,0.01,1119.0,307,67,0.901543856382566,0.8593053627867908
0.7000000000000002,0.6000000000000002,0.01,1119.0,307,67,0.901543856382566,0.8593053627867908
0.7500000000000002,0.45000000000000007,0.02,1120.0,271,69,0.895920805598225,0.8626206801806502
0.7500000000000002,0.5000000000000001,0.02,1120.0,271,69,0.895920805598225,0.8626206801806502
0.8000000000000003,0.45000000000000007,0.06999999999999999,1121.0,154,79,0.880932209964468,0.8821620548435535
0.8000000000000003,0.5000000000000001,0.06999999999999999,1121.0,154,79,0.880932209964468,0.8821620548435535
0.8500000000000002,0.25,0.25,1122.0,146,79,0.8751912364815592,0.8688301163771613
0.7000000000000002,0.5500000000000002,0.40000000000000013,1123.0,73,101,0.8771710965259353,0.906442581226003
0.7000000000000002,0.6000000000000002,0.40000000000000013,1123.0,73,101,0.8771710965259353,0.906442581226003
0.6500000000000002,0.6500000000000002,0.03,1124.0,203,80,0.8913559558720849,0.8764528529326451
0.7500000000000002,0.5500000000000002,0.30000000000000004,1124.0,91,94,0.8769755931046254,0.9001436668789599
0.7500000000000002,0.5500000000000002,0.3500000000000001,1124.0,91,94,0.8769755931046254,0.9001436668789599
0.7500000000000002,0.6000000000000002,0.30000000000000004,1124.0,91,94,0.8769755931046254,0.9001436668789599
0.7500000000000002,0.6000000000000002,0.3500000000000001,1124.0,91,94,0.8769755931046254,0.9001436668789599
0.8000000000000003,0.45000000000000007,0.15,1125.0,109,86,0.8759142888175147,0.8923522517959235
0.8000000000000003,0.45000000000000007,0.2,1125.0,109,86,0.8759142888175147,0.8923522517959235
0.8000000000000003,0.5000000000000001,0.15,1125.0,109,86,0.8759142888175147,0.8923522517959235
0.8000000000000003,0.5000000000000001,0.2,1125.0,109,86,0.8759142888175147,0.8923522517959235
0.6500000000000002,0.6500000000000002,0.05,1126.0,198,81,0.8906391099939487,0.877337675811499
0.6500000000000002,0.6500000000000002,0.060000000000000005,1126.0,198,81,0.8906391099939487,0.877337675811499
0.8500000000000002,0.40000000000000013,0.08,1126.0,179,71,0.877853806886065,0.8645705951225967
0.8500000000000002,0.40000000000000013,0.09,1126.0,179,71,0.877853806886065,0.8645705951225967
0.8500000000000002,0.40000000000000013,0.09999999999999999,1126.0,179,71,0.877853806886065,0.8645705951225967
0.6500000000000002,0.6500000000000002,0.04,1128.0,200,81,0.8906391099939487,0.876842374326266
0.8500000000000002,0.30000000000000004,0.08,1128.0,181,71,0.877853806886065,0.8636436490941062
0.8500000000000002,0.30000000000000004,0.09,1128.0,181,71,0.877853806886065,0.8636436490941062
0.8500000000000002,0.30000000000000004,0.09999999999999999,1128.0,181,71,0.877853806886065,0.8636436490941062
0.8500000000000002,0.3500000000000001,0.08,1128.0,181,71,0.877853806886065,0.8636436490941062
0.8500000000000002,0.3500000000000001,0.09,1128.0,181,71,0.877853806886065,0.8636436490941062
0.8500000000000002,0.3500000000000001,0.09999999999999999,1128.0,181,71,0.877853806886065,0.8636436490941062
0.8500000000000002,0.40000000000000013,0.06999999999999999,1129.0,182,71,0.877853806886065,0.8637558841763605
0.8500000000000002,0.30000000000000004,0.06999999999999999,1131.0,184,71,0.877853806886065,0.86282893814787
0.8500000000000002,0.3500000000000001,0.06999999999999999,1131.0,184,71,0.877853806886065,0.86282893814787
0.7000000000000002,0.45000000000000007,0.45000000000000007,1131.0,62,105,0.875327778553585,0.9084423017787145
0.7000000000000002,0.5000000000000001,0.45000000000000007,1131.0,62,105,0.875327778553585,0.9084423017787145
0.7000000000000002,0.6500000000000002,0.08,1132.0,145,86,0.8831448121770702,0.8882504652036457
0.7000000000000002,0.6500000000000002,0.09,1132.0,145,86,0.8831448121770702,0.8882504652036457
0.7000000000000002,0.6500000000000002,0.09999999999999999,1132.0,145,86,0.8831448121770702,0.8882504652036457
0.8500000000000002,0.40000000000000013,0.15,1133.0,137,78,0.8728358857391116,0.8739460811287305
0.8500000000000002,0.40000000000000013,0.2,1133.0,137,78,0.8728358857391116,0.8739460811287305
0.8500000000000002,0.04,0.03,1134.0,348,54,0.8948191593352884,0.8135655314476167
0.7000000000000002,0.6500000000000002,0.06999999999999999,1135.0,148,86,0.8831448121770702,0.8874357542574095
0.8500000000000002,0.30000000000000004,0.15,1135.0,139,78,0.8728358857391116,0.87301913510024
0.8500000000000002,0.30000000000000004,0.2,1135.0,139,78,0.8728358857391116,0.87301913510024
0.8500000000000002,0.3500000000000001,0.15,1135.0,139,78,0.8728358857391116,0.87301913510024
0.8500000000000002,0.3500000000000001,0.2,1135.0,139,78,0.8728358857391116,0.87301913510024
0.8500000000000002,0.04,0.04,1138.0,345,55,0.8941023134571523,0.8139550528412377
0.7000000000000002,0.6500000000000002,0.15,1139.0,103,93,0.8781268910301169,0.8976259512097795
0.7000000000000002,0.6500000000000002,0.2,1139.0,103,93,0.8781268910301169,0.8976259512097795
0.5500000000000002,0.5500000000000002,0.5500000000000002,1140.0,43,118,0.8767149218762121,0.9144905614730404
0.5500000000000002,0.5500000000000002,0.5000000000000001,1141.0,44,118,0.8767149218762121,0.9141561960762173
0.8000000000000003,0.5500000000000002,0.08,1145.0,148,82,0.8777576067898648,0.8827207933258915
0.8000000000000003,0.5500000000000002,0.09,1145.0,148,82,0.8777576067898648,0.8827207933258915
0.8000000000000003,0.5500000000000002,0.09999999999999999,1145.0,148,82,0.8777576067898648,0.8827207933258915
0.8000000000000003,0.6000000000000002,0.08,1145.0,148,82,0.8777576067898648,0.8827207933258915
0.8000000000000003,0.6000000000000002,0.09,1145.0,148,82,0.8777576067898648,0.8827207933258915
0.8000000000000003,0.6000000000000002,0.09999999999999999,1145.0,148,82,0.8777576067898648,0.8827207933258915
0.7500000000000002,0.5500000000000002,0.02,1147.0,268,72,0.8927462024236218,0.8623647077167519
0.7500000000000002,0.6000000000000002,0.02,1147.0,268,72,0.8927462024236218,0.8623647077167519
0.8500000000000002,0.03,0.03,1148.0,362,54,0.8948191593352884,0.8088662833273159
0.8000000000000003,0.5500000000000002,0.06999999999999999,1148.0,151,82,0.8777576067898648,0.8819060823796553
0.8000000000000003,0.6000000000000002,0.06999999999999999,1148.0,151,82,0.8777576067898648,0.8819060823796553
0.6500000000000002,0.6500000000000002,0.25,1151.0,90,100,0.8770190383093609,0.9000576725067723
0.7500000000000002,0.45000000000000007,0.01,1152.0,310,68,0.8966376514763613,0.8546457935292929
0.7500000000000002,0.5000000000000001,0.01,1152.0,310,68,0.8966376514763613,0.8546457935292929
0.8500000000000002,0.15,0.02,1152.0,323,58,0.8902449999224192,0.830677739862716
0.8500000000000002,0.2,0.02,1152.0,323,58,0.8902449999224192,0.830677739862716
0.8500000000000002,0.25,0.02,1152.0,323,58,0.8902449999224192,0.830677739862716
0.8000000000000003,0.5500000000000002,0.15,1152.0,106,89,0.8727396856429115,0.8920962793320252
0.8000000000000003,0.5500000000000002,0.2,1152.0,106,89,0.8727396856429115,0.8920962793320252
0.8000000000000003,0.6000000000000002,0.15,1152.0,106,89,0.8727396856429115,0.8920962793320252
0.8000000000000003,0.6000000000000002,0.2,1152.0,106,89,0.8727396856429115,0.8920962793320252
0.8000000000000003,0.45000000000000007,0.03,1153.0,207,76,0.8830827475988766,0.8695432756452873
0.8000000000000003,0.5000000000000001,0.03,1153.0,207,76,0.8830827475988766,0.8695432756452873
0.8000000000000003,0.45000000000000007,0.05,1155.0,202,77,0.8823659017207405,0.8704280985241413
0.8000000000000003,0.45000000000000007,0.060000000000000005,1155.0,202,77,0.8823659017207405,0.8704280985241413
0.8000000000000003,0.5000000000000001,0.05,1155.0,202,77,0.8823659017207405,0.8704280985241413
0.8000000000000003,0.5000000000000001,0.060000000000000005,1155.0,202,77,0.8823659017207405,0.8704280985241413
0.7500000000000002,0.45000000000000007,0.40000000000000013,1156.0,76,102,0.8722648916197304,0.901783011968505
0.7500000000000002,0.5000000000000001,0.40000000000000013,1156.0,76,102,0.8722648916197304,0.901783011968505
0.8000000000000003,0.45000000000000007,0.04,1157.0,204,77,0.8823659017207405,0.8699327970389082
0.8000000000000003,0.5000000000000001,0.04,1157.0,204,77,0.8823659017207405,0.8699327970389082
0.6500000000000002,0.6500000000000002,0.30000000000000004,1158.0,90,101,0.8763021924312246,0.8996842551545347
0.6500000000000002,0.6500000000000002,0.3500000000000001,1158.0,90,101,0.8763021924312246,0.8996842551545347
0.7000000000000002,0.5500000000000002,0.45000000000000007,1158.0,59,108,0.8721531753789818,0.9081863293148161
0.7000000000000002,0.6000000000000002,0.45000000000000007,1158.0,59,108,0.8721531753789818,0.9081863293148161
0.6000000000000002,0.5000000000000001,0.5000000000000001,1159.0,47,118,0.8738289189902093,0.9109526650806122
0.8500000000000002,0.40000000000000013,0.03,1161.0,235,68,0.8800043445204736,0.8511371049780944
0.8500000000000002,0.30000000000000004,0.03,1163.0,237,68,0.8800043445204736,0.8502101589496038
0.8500000000000002,0.3500000000000001,0.03,1163.0,237,68,0.8800043445204736,0.8502101589496038
0.8500000000000002,0.40000000000000013,0.05,1163.0,230,69,0.8792874986423375,0.8520219278569483
0.8500000000000002,0.40000000000000013,0.060000000000000005,1163.0,230,69,0.8792874986423375,0.8520219278569483
0.8500000000000002,0.05,0.02,1165.0,386,53,0.8955360052134246,0.808205686531422
0.8500000000000002,0.060000000000000005,0.02,1165.0,386,53,0.8955360052134246,0.808205686531422
0.8500000000000002,0.06999999999999999,0.02,1165.0,386,53,0.8955360052134246,0.808205686531422
0.8500000000000002,0.08,0.02,1165.0,386,53,0.8955360052134246,0.808205686531422
0.8500000000000002,0.09,0.02,1165.0,386,53,0.8955360052134246,0.808205686531422
0.8500000000000002,0.09999999999999999,0.02,1165.0,386,53,0.8955360052134246,0.808205686531422
0.8500000000000002,0.40000000000000013,0.04,1165.0,232,69,0.8792874986423375,0.8515266263717153
0.8500000000000002,0.30000000000000004,0.05,1165.0,232,69,0.8792874986423375,0.8510949818284578
0.8500000000000002,0.30000000000000004,0.060000000000000005,1165.0,232,69,0.8792874986423375,0.8510949818284578
0.8500000000000002,0.3500000000000001,0.05,1165.0,232,69,0.8792874986423375,0.8510949818284578
0.8500000000000002,0.3500000000000001,0.060000000000000005,1165.0,232,69,0.8792874986423375,0.8510949818284578
0.7000000000000002,0.6500000000000002,0.03,1167.0,201,83,0.885295349811479,0.8748169750591434
0.8500000000000002,0.30000000000000004,0.04,1167.0,234,69,0.8792874986423375,0.8505996803432248
0.8500000000000002,0.3500000000000001,0.04,1167.0,234,69,0.8792874986423375,0.8505996803432248
0.7000000000000002,0.6500000000000002,0.05,1169.0,196,84,0.8845785039333428,0.8757017979379973
0.7000000000000002,0.6500000000000002,0.060000000000000005,1169.0,196,84,0.8845785039333428,0.8757017979379973
0.7000000000000002,0.6500000000000002,0.04,1171.0,198,84,0.8845785039333428,0.8752064964527643
0.7500000000000002,0.5500000000000002,0.01,1179.0,307,71,0.8934630483017579,0.8543898210653946
0.7500000000000002,0.6000000000000002,0.01,1179.0,307,71,0.8934630483017579,0.8543898210653946
0.8000000000000003,0.5500000000000002,0.03,1180.0,204,79,0.8799081444242735,0.8692873031813891
0.8000000000000003,0.6000000000000002,0.03,1180.0,204,79,0.8799081444242735,0.8692873031813891
0.8000000000000003,0.45000000000000007,0.25,1180.0,94,96,0.8687458300361527,0.8931480952194145
0.8000000000000003,0.5000000000000001,0.25,1180.0,94,96,0.8687458300361527,0.8931480952194145
0.6500000000000002,0.6500000000000002,0.02,1181.0,267,79,0.8920728017502211,0.8619052959923268
0.8000000000000003,0.5500000000000002,0.05,1182.0,199,80,0.8791912985461373,0.870172126060243
0.8000000000000003,0.5500000000000002,0.060000000000000005,1182.0,199,80,0.8791912985461373,0.870172126060243
0.8000000000000003,0.6000000000000002,0.05,1182.0,199,80,0.8791912985461373,0.870172126060243
0.8000000000000003,0.6000000000000002,0.060000000000000005,1182.0,199,80,0.8791912985461373,0.870172126060243
0.7500000000000002,0.5500000000000002,0.40000000000000013,1183.0,73,105,0.8690902884451271,0.9015270395046068
0.7500000000000002,0.6000000000000002,0.40000000000000013,1183.0,73,105,0.8690902884451271,0.9015270395046068
0.8500000000000002,0.15,0.01,1184.0,362,57,0.8909618458005554,0.8227028532113586
0.8500000000000002,0.2,0.01,1184.0,362,57,0.8909618458005554,0.8227028532113586
0.8500000000000002,0.25,0.01,1184.0,362,57,0.8909618458005554,0.8227028532113586
0.8000000000000003,0.5500000000000002,0.04,1184.0,201,80,0.8791912985461373,0.86967682457501
0.8000000000000003,0.6000000000000002,0.04,1184.0,201,80,0.8791912985461373,0.86967682457501
0.6000000000000002,0.5500000000000002,0.5500000000000002,1185.0,43,121,0.8706543158156062,0.911031058013537
0.6000000000000002,0.6000000000000002,0.5500000000000002,1185.0,43,121,0.8706543158156062,0.911031058013537
0.6000000000000002,0.5500000000000002,0.5000000000000001,1186.0,44,121,0.8706543158156062,0.9106966926167139
0.6000000000000002,0.6000000000000002,0.5000000000000001,1186.0,44,121,0.8706543158156062,0.9106966926167139
0.8000000000000003,0.45000000000000007,0.30000000000000004,1187.0,94,97,0.8680289841580163,0.8927746778671769
0.8000000000000003,0.45000000000000007,0.3500000000000001,1187.0,94,97,0.8680289841580163,0.8927746778671769
0.8000000000000003,0.5000000000000001,0.30000000000000004,1187.0,94,97,0.8680289841580163,0.8927746778671769
0.8000000000000003,0.5000000000000001,0.3500000000000001,1187.0,94,97,0.8680289841580163,0.8927746778671769
0.8500000000000002,0.40000000000000013,0.25,1188.0,122,88,0.8656674269577497,0.8747419245522216
0.8500000000000002,0.30000000000000004,0.25,1190.0,124,88,0.8656674269577497,0.8738149785237309
0.8500000000000002,0.3500000000000001,0.25,1190.0,124,88,0.8656674269577497,0.8738149785237309
0.8500000000000002,0.04,0.02,1191.0,412,53,0.8955360052134246,0.7990179745072984
0.7500000000000002,0.45000000000000007,0.45000000000000007,1191.0,62,109,0.867246970472777,0.9035267600573182
0.7500000000000002,0.5000000000000001,0.45000000000000007,1191.0,62,109,0.867246970472777,0.9035267600573182
0.7500000000000002,0.6500000000000002,0.08,1192.0,145,90,0.8750640040962621,0.8833349234822495
0.7500000000000002,0.6500000000000002,0.09,1192.0,145,90,0.8750640040962621,0.8833349234822495
0.7500000000000002,0.6500000000000002,0.09999999999999999,1192.0,145,90,0.8750640040962621,0.8833349234822495
0.7000000000000002,0.6500000000000002,0.25,1194.0,88,103,0.8709584322487549,0.8984217946332705
0.7500000000000002,0.6500000000000002,0.06999999999999999,1195.0,148,90,0.8750640040962621,0.8825202125360133
0.8500000000000002,0.40000000000000013,0.30000000000000004,1195.0,122,89,0.8649505810796133,0.8743685071999839
0.8500000000000002,0.40000000000000013,0.3500000000000001,1195.0,122,89,0.8649505810796133,0.8743685071999839
0.8500000000000002,0.05,0.01,1197.0,425,52,0.8962528510915607,0.8002307998800647
0.8500000000000002,0.060000000000000005,0.01,1197.0,425,52,0.8962528510915607,0.8002307998800647
0.8500000000000002,0.06999999999999999,0.01,1197.0,425,52,0.8962528510915607,0.8002307998800647
0.8500000000000002,0.08,0.01,1197.0,425,52,0.8962528510915607,0.8002307998800647
0.8500000000000002,0.09,0.01,1197.0,425,52,0.8962528510915607,0.8002307998800647
0.8500000000000002,0.09999999999999999,0.01,1197.0,425,52,0.8962528510915607,0.8002307998800647
0.8500000000000002,0.30000000000000004,0.30000000000000004,1197.0,124,89,0.8649505810796133,0.8734415611714934
0.8500000000000002,0.3500000000000001,0.30000000000000004,1197.0,124,89,0.8649505810796133,0.8734415611714934
0.8500000000000002,0.3500000000000001,0.3500000000000001,1197.0,124,89,0.8649505810796133,0.8734415611714934
0.7500000000000002,0.6500000000000002,0.15,1199.0,103,97,0.8700460829493087,0.8927104094883833
0.7500000000000002,0.6500000000000002,0.2,1199.0,103,97,0.8700460829493087,0.8927104094883833
0.7000000000000002,0.6500000000000002,0.30000000000000004,1201.0,88,104,0.8702415863706187,0.8980483772810329
